Users,Tweets
4,ready watch powerpacked performance nexa iifa awardson th june pm onwards colors#iifaoncolors #iifa @colorstv @iifa
4,aaj gadar macha recelebrating successful weeks #dasvi
4,@fardeenfkhan pure passion pure genius
4,proud bachchan junior#happyfathersday#fathersday #toolsidasjunior #toolsidasjunioronnetlflix@agppl @duttsanjay #rajeevkapoor @ashgowariker
4,@yuvstrong @hazelkeech congratulations guys wonderful
4,best @mikasingh looking forward #mikadivoti
4,@kookievgulati @tusharjalota thank sir
4,#dasvi twittercomjagrannewssta
4,@hiteshbhatia @srbachchan
4,best news day wonderful proud @tusharjalota team #dasvi congratulations inmates
4,main manhappy fathers day palove you@srbachchan #prasadnaaik
4,@iamsonalibendre
4,@ruthashab @stephencurry knew youd say that well back next season
4,@atulkasbekar @lakers @magicjohnson @jamesworthy @celtics hahaha word
4,#dubnation congratulations #nbafinals @stephencurry legit legend
4,@bombayblue thank blue friend do
4,aa raha hai bob babu kill it to find watch amppictures premiere bob biswas saturday premiere party th june pm amppictures
4,@nayapolkhol sir greatest actors work television immensely demanding medium would know understand dont look upon them work hard highly celebrated
4,today industry loses one senior journalists ali peter john always kind supportive became actor remember seeing around since child rest peace
4,best team #suzhal @rparthiepan @primevideoin youtubebxevejus
4,@geneliad @riteishd well done guys best
4,@feroze well stay strong
4,@thevikramthapa
4,@kamaalrkhan
4,#dasvi is
4,ok public pollwhich movies tracks perform #iifa @iifa
4,@gayatreebg one forget
4,shocking sad news kk thank sharing talent us all gone soon rest harmony
4,excitedget ready unforgettable night fun glamour iifa awards book tickets etihadarenaae watch favourites perform live yas island abu dhabi #iifa #yasisland #inabudhabi @yasisland @visitabudhabi
4,@kamaalrkhan maine dasvi pass ki hai bhaijaan hali me #dasvi
4,@parthiv pleasure always mine champ
4,@upalakbr
4,@rohangava @harbingerafc
4,@harbingerafc hope manage come across family also love also know quite #gooners too case
4,@somraje happy anniversary
4,best wishes @kamaalrkhan good luck us
4,@akshayerathi gimme gimme gimme ticket
4,best bumba da looks emotional youve poured heart this best wishes @prosenjitbumba bitlyaaykhukuaaytra
4,@feroze second that
4,#buddhapurnima
4,@feroze exactly whats going on
4,@raghavworldwide thanks buddy
4,@mosessapir thank
4,@nitishmurthy thank
4,moment happiness pride best kids work hard stay humble enjoy ride #zoyaakhtar #agastyananda #mihirahuja #dot #khushikapoor #suhanakhan #yuvrajmenda #vedangraina #thearchies
4,@ruthashab
4,@theamitsadh currently keeping mind night shoots going washing dust bodies
4,@devendrapai
4,badhai #dasvi
4,@pbnrg
4,@pbnrg scareddont scared even though scared
4,@pbnrg let choices reflect hopes fears nelson mandela
4,@arpitbhushan @bipsluvurself hahaha
4,@arjunk fantastic fubu well done inspiring
4,@riteishd @netflixindia @nimratofficial @yamigautam @tusharjalota thank lil bro happy saw it imagine
4,@sanjaygupta @yamigautam papa gups sweet thank you
4,@fardeenfkhan deen brother thank much im happy saw film lots love ram ram tau
4,@ruthashab no
4,@pbnrg happy birthday piyu although missed mins super year filled love laughter
4,@stindianews
4,@ruthashab @dabbooratnani
4,#akshayatritiya
4,#eidmubarak
4,@itsbadshah big ya badshah lath gadh keep soaring higher
4,#maharashtraday
4,@mipaltan
4,aj proud you achievement #runway is came film true cinematic experience congratulations entire team loved it watch guys lots love @ajaydevgn @srbachchan @rakulpreet @bomanirani entire cast crew
4,@kapoorkkunal aajao aajao happier place
4,@kapoorkkunal gave years ago
4,nomoshkar
4,@fmxtnidhi well
4,@atulkasbekar @applausesocial @ellipsisentt @nairsameer @tanujgarg @agracadabra @deepaksegal @sunilchainani @ranjibmazumder @devnidhib congratulations best
4,@rohitroy @nimratofficial @yamigautam brother tiger never thank coco
4,@srbachchan
4,@ramkamal thank friend
4,#dasvi
4,@jiostudios @jiocinema @netflixindia @zeemusiccompany
4,badi ghani trip thi boss watch went behind making gangaram chaudhary video #dasvibitlygangarambts @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms
4,@rajbansal happy birthday
4,@harneetsin
4,@yrdeshmukh @richaanirudh @nimratofficial @yamigautam
4,@richaanirudh @nimratofficial @yamigautam
4,@janijasmine @srbachchan wonderful please thank her
4,@taapsee congratulations pannu ji
4,@ttravel @srbachchan
4,@iamsrk @rajkumarhirani cant wait
4,@humasqureshi @sharibhashmi @ronniescrewvala @ashwinyiyer fantastic best
4,cm @nimratofficial @yamigautam #dasvi
4,@maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,dasvi right education #dasvi streaming @jiocinema amp @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep
4,@kartikeyatanna mean say write like us
4,@kartikeyatanna weird nah bro technically correct way lefty write way see writing arent moving body page relatively straight
4,@richaanirudh @nimratofficial @yamigautam enjoy
4,@oyerjalok
4,@nishantbhuse @jiocinema @netflixindia hahaha loving hashtag #ottkabachchan thanks lot nishant
4,@nitishmurthy
4,@aedyofficial haha love it thank you
4,@pbnrg
4,@ashokmistry @srbachchan
4,thank love
4,@mosessapir
4,@laradutta @gauravvkchawla
4,@anilkapoor @harshkapoor @fattysanashaikh @satishkaushik @thisismukti @akfcnetwork @rajsinghc @netflixindia looking awesome best bhaiya
4,@gauravvkchawla yes rest bit rouge
4,@fmxtnidhi @jiocinema @netflixindia itll fine
4,@deepaks thank honesty work harder next one
4,@gauravvkchawla get ideas actors oversleep called preparing
4,@sidpmalhotra @jiocinema @netflixindia @nimratofficial @yamigautam thank siddhu
4,#dasvi streaming @jiocinema amp @netflixindia
4,@caplifecare @capturewithrao thank much
4,@actormadhavan @vedaantmadhavan @swimmingfedera wow
4,@aditiraval
4,@tasnimaktastic
4,@nishadpaivaidya @abj @yamigautam @nimratofficial
4,@vishalgondal thank much
4,@aditiraval @yamigautam thank you aditi
4,happy easter wishing love happiness easter brings
4,@voletysai kind say thank watching
4,@prashantkawadia oh wow thank you
4,@mikasingh @yamigautam @nimratofficial @netflix mika paaji thank much im happy managed see it ram ram bhaisaab
4,@actormadhavan @swimsajan @vedaantmadhavan congratulations
4,@iammanishdubey let know think
4,#hanumanjayanti
4,@leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,jail location character take sneak peek #dasvi shot real jaildasvi streaming @jiocinema amp @netflixindia bitlyjailbts @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava
4,#dasvi streaming @jiocinema amp @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,#baisakhi
4,@raghuvendras @nimratofficial @yamigautam thank raghu
4,@imangadbedi @srbachchan brother thank you big love
4,@mosessapir thank moses gratitude
4,@prashantkawadia @srbachchan thank you
4,@dpanjana would @tusharjalota
4,dasvi ka macha hai shor globally trending ##dasvi netflixs weekly global top list days @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,@rvvarma wish best it
4,@raashiikhanna @yamigautam @nimratofficial thank you raashi
4,twittercomispacesvaxr
4,@sophiechoudry @yamigautam @nimratofficial thank you sophie one chaudhary another
4,@kapoorkkunal amen
4,@karanveermehra thank man kvm
4,@atulkasbekar
4,@vajir @yamigautam @nimratofficial thank you vajir
4,#nakhralo new song #dasvi now bitlynakhralo @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @mamekhanmusic @soulfulsachin @jigarsaraiya @sachinjigarlive
4,@sanjaykhan thank much sanjay uncle blessing mean world me
4,@blitzkreigm
4,@justmejaz love all
4,#ifyouknowyouknow
4,@bachchanjrfc
4,@rampalarjun @divyadutta cool arjuna best
4,@manakgupta @yamigautam @nimratofficial thank you
4,@kamaalrkhan @riteishd also think kamaal bhai review kya kahenge
4,@kookievgulati @nikifyinglife trying cool join foody gang
4,@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,#ghanitrip katayi bawalapan take sneak peek making ghani tripwatch #dasvi streaming @jiocinema amp @netflixindia bitlyghanitripbts
4,@srinibala thank you
4,@rohanbhave thank
4,@rohitroy
4,@kookievgulati @nikifyinglife sir woh toh nahin khaegi might well
4,@rebelwzareason @nimratofficial @yamigautam
4,@lokesh @srbachchan @nimratofficial @yamigautam @maddockfilms thank compliment but never know rest
4,@ruthashab @filmfare due all youre ones giving film love
4,@nikifyinglife @nimratofficial @yamigautam @tusharjalota thank nikita extra gold spot cadbury honour today
4,@nitishmurthy
4,thats kind you thank @filmfare humbled
4,id fly anytime aj dont worry @srbachchan says @ajaydevgn #runway
4,gadar macha diya#dasvi trending # @jiocinema have watched movie yetstreaming now
4,@filmykiida @yamigautam @nimratofficial
4,@bakemycakefilms @jiostudios @zeemusiccompany
4,@ruthashab
4,@bhogleharsha @yamigautam sir ganga ko angreji sikhane ke liye thanks
4,supervision cheating copying watch #dasvi streaming @jiocinema amp @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,#ramnavami
4,@ajaydevgn hahaha loving banter
4,@upalakbr all
4,@pbnrg @yamigautam @danhusain thank dear
4,@joybhattacharj thank you
4,@umeshkshukla @yamigautam @netflixindia thank you bapu
4,happy birthday malove you
4,@upalakbr @yamigautam @nimratofficial @netflixindia thank much upala
4,@akshayerathi thank friend
4,incredibly kind you thank you twittercommissmalinista
4,@gayatreebg
4,@rohanbhave @yamigautam @nimratofficial
4,@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,active voice watched #dasvi passive voice watch dasvi streaming @jiocinema amp @netflixindia
4,@bhawanasomaaya @bigfmindia @zeemusiccompany @netflixindia @jiocinema @jiostudios @nimratofficial @yaamigautam @eduminofindia @maddockfilms @amikinns
4,@kookievgulati @ajaydevgn sir thanking you
4,@castingchhabra @yamigautam @nimratofficial thank friend
4,@ruthashab
4,@esheherazad
4,@amitaishgang @bachchanjrfc
4,@romaaa @nimratofficial @yamigautam
4,@nitishmurthy @yamigautam @maddockfilms @bachchanjrfc
4,@kamaalrkhan netflix
4,@abj
4,@anandpandit @nimratofficial @yamigautam thank much anand bhai
4,@ajaydevgn thank aj
4,@ruthashab @maddockfilms @yamigautam @nimratofficial @tusharjalota @netflixindia
4,@kookievgulati @nimratofficial @yamigautam @tusharjalota sir
4,@subhashkjha
4,@tasnimaktastic @maddockfilms @yamigautam @nimratofficial thank you
4,@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,count presenting #dasvidasvi streaming @jiocinema amp @netflixindia bitlydasvinetflixbitlydasvionjiocine
4,@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,maths watch #dasvi streaming tomorrow @jiocinema amp @netflixindia
4,@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,acid base politics watch #dasvi streaming tomorrow @jiocinema amp @netflixindia
4,@abj
4,@justmejaz very
4,@mosessapir
4,@idreesak @netflixindia dekho bhai acting karta hoon good bad different discussion and maybe try wearing glasses clearer vision #janhitmejaari
4,@netflixindia little late typical pehle leak karenge aur phir sorry bolenge
4,twittercomvikasbansalef
4,@srbachchan
4,@mayurpuri @soulfulsachin @jigarsaraiya @iamashishpandit chaman fraaandtheyre awesome awesome musical team
4,@vijaykoshy @arunabhkumar @pranavthakker @jiocinema @maddockfilms @vicecaptainvyom hope disappointed
4,great fun do thank @theviralfever #dasvi
4,@jiostudios #dineshvijan @shobhnayadava @leyzellsandeep
4,swag #ghanitrip song now #dasvi #mellowd #kirtisagathia @soulfulsachin @jigarsaraiya @sachinjigarlive #ashishpandit @vijayganguly @yamigautam @nimratofficial @tusharjalota @maddockfilms @bakemycakefilms @zeemusiccompany
4,@mosessapir @srbachchan
4,@danhusain @nimratofficial @yamigautam @tusharjalota @idhanveersingh @iamchotemiyan @maddockfilms @netflixindia lot due too sir thank you
4,cm watch #dasvi streaming th april @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,interview @priyankas
4,@priyankac @derekobrienmp @yamigautam @nimratofficial @danhusain wonderful meeting you thank seeing film next time well take selfie too
4,@derekobrienmp @yamigautam @nimratofficial @danhusain thank much derek really appreciate taking time seeing film much respect
4,@ruthashab @theshilpashetty
4,watch #dasvi streaming th april @officialjiocinema @netflixin@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,@anantyagi @chelseafc really going according plan today either my blue teams but always pleasure meeting you
4,nuff said #giveitupforbachchan @srbachchan
4,@mipaltan always there come onnnnn
4,join get ready cheer #mumbaiindians #cricketlive amp talk bit #dasvi today pm @starsportsindia amp @disneyplushs youtubetitncrsdyk
4,@prashantkawadia @srbachchan amazing thank pawan dad sent morning touched
4,#thaanliya motivational anthem #dasvi nowbitlythaanliya@sukhwindermusic #tanishkaasanghvi @soulfulsachin @jigarsaraiya @sachinjigarlive #ashishpandit
4,@ipriyankabhalla @srbachchan @jiocinema @netflixindia wonderful meet too glad got picture right time
4,@upalakbr thank upala just
4,@vikasbansalef @srbachchan
4,@vivekagnihotri look forward seeing film earliest best wishes
4,@anandbhushan @tusharjalota thank you anand coming see it
4,@azadsinghbjp @leyzellsandeep thank watching film sir
4,@rajanipatilin thank much rajani ji happy liked film
4,#dasvimusicalbum myoutubecomwatchvmlw
4,watch #dasvi streaming th april @jiocinema amp @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,@kamaalrkhan happy birthday
4,@padmamakhija @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,#dasvi streaming th april @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @maddockfilms @bakemycakefilms @jiostudios @zeemusiccompany
4,@jejefanai congratulations best wishes
4,@singhiskingh well done sandy proud
4,@tusshkapoor tushki biggest hug thank you
4,@mikasingh lets see paaji love track youre outstanding
4,keep smiling always believe @tejaspednekar
4,@abj fingers crossed
4,@vshalovercome @netflixindia cute
4,@fmxtnidhi thank you
4,@pbnrg jio cinema netflix
4,@pbnrg @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @mikasingh @aslidivyakumar @soulfulsachin @jigarsaraiya @sachinjigarlive @officialamitabh @vijayganguly @maddockfilms
4,@ruthashab
4,@bakemycakefilms @jiostudios @jiocinema @netflixindia @zeemusiccompany
4,#machamachare bitlymachamachare@yamigautam @nimratofficial @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @mikasingh @aslidivyakumar #mellowd @soulfulsachin @jigarsaraiya @sachinjigarlive @officialamitabh @vijayganguly @maddockfilms
4,@upalakbr
4,@shirishkunder thank much buddy
4,@anupampkher @vivekagnihotri maharazzi many congratulations success so happy team best wishes cant wait see it
4,@saiyamikher @nimratofficial @yamigautam @maddockfilms @tusharjalota @netflixindia kher saab much love thank you
4,@akshayerathi
4,@geneliad @riteishd vahini ab rulaoge eat extra packet #imagine @riteishd love youll
4,@sanjaypatodiya
4,@srbachchan love you pa always eternally
4,@mosessapir @srbachchan thank much moses
4,@riteishd @yamigautam @nimratofficial lil bro thank much hugest hug
4,@drkumarvishwas @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep
4,@kamaalrkhan @youtube
4,@nikhildwivedi
4,@singhiskingh
4,@tasnimaktastic
4,@abj @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @writish @drkumarvishwas @soulfulsachin
4,@nikkhiladvani @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @writish @drkumarvishwas @soulfulsachin @maddockfilms did
4,@basuanurag @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @writish @drkumarvishwas @soulfulsachin dada lots love
4,@ttovino @buntywalia thank much tovino
4,@vrushalishet
4,@sujoyg ram ram dada
4,@pbnrg @danhusain
4,@mikasingh
4,@srbachchan love pa thank you ive learnt best
4,@vajir
4,@justmejaz @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @writish @drkumarvishwas @soulfulsachin
4,@kunalkohli @jigarsaraiya @sachinjigarlive @officialamitabh @iamashishpandit @maddockfilms @bakemycakefilms @jiostudios @jiocinema @netflixindia @zeemusiccompany
4,@kookievgulati @tusharjalota
4,@imangadbedi heres new one
4,@rajbansal @jiocinema @netflix
4,@fifipewz
4,@romaaa @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @writish @drkumarvishwas @soulfulsachin
4,@ruthashab
4,@sidkannan @yamigautam @nimratofficial @jiostudios @maddockfilms @tusharjalota @abhishekbfanz @abhifcindo @weloveabhishek @abjrfans @netflixindia
4,@manyu
4,@somraje
4,@raghuvendras
4,@upalakbr @nimratofficial @yamigautam
4,@gauravvkchawla
4,@ruthashab
4,@ramkamal @maddockfilms
4,@taranadarsh @yamigautam @nimratofficial @maddockfilms @jiostudios @jiocinema @netflixindia @tusharjalota
4,aj brother thank much always huge support me means world like work #runway #
4,@jigarsaraiya @sachinjigarlive @officialamitabh @iamashishpandit @maddockfilms @bakemycakefilms @jiostudios @jiocinema @netflixindia @zeemusiccompany
4,public ki demand pe aur bhaari bharkam vote se present karte hai #dasvitrailer #dasvi@yamigautam @nimratofficial #manurishichadha @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @writish #sureshnair @drkumarvishwas @soulfulsachin
4,@umangag @tutejajoginder @maddockfilms baje
4,@masszaveri
4,@sophiechoudry
4,@tutejajoginder @maddockfilms hope so joginder
4,@nitishmurthy @srbachchan @earthangel @bachchanjrfc
4,@kookievgulati
4,@rohanbhave
4,@bajpayeemanoj
4,@romaaa
4,@abj
4,#dasvi
4,@writish #sureshnair @drkumarvishwas @soulfulsachin @jigarsaraiya @sachinjigarlive @officialamitabh @iamashishpandit @maddockfilms @bakemycakefilms @jiostudios @jiocinema @netflixindia @zeemusiccompany
4,chaudhrahat ki pagdi apni shaan hai ganga ram chaudhary humara naam haikal aa rahe hain aap sab se milne trailer ke saath #dasvitrailer tomorrow am #dasvi @yamigautam @nimratofficial #manurishichadha @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep
4,mhari bimmo kati jeher hain milliye humari dharam patni bimla devi chaudhary se#dasvitrailer tomorrow am#dasvi@yamigautam @nimratofficial #manurishichadha @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @writish #sureshnair @drkumarvishwas
4,@jigarsaraiya @sachinjigarlive @officialamitabh @iamashishpandit @maddockfilms @bakemycakefilms @jiostudios @jiocinema @netflixindia @zeemusiccompany
4,jyoti ji badi sakht hain trailer aane main abhi thoda waqt hain #dasvitrailer tomorrow am #dasvi@yamigautam @nimratofficial #manurishichadha @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep @writish #sureshnair @drkumarvishwas @soulfulsachin
4,@srbachchan @ajaydevgn @rakulpreet @bomanirani @carryminati @adffilms
4,aj
4,well done lads @chennaiyinfc
4,congratulations @hydfcofficial winning #islfinal well done #indiansuperleague
4,@chennaiyinfc @navinharidoss @saranshjain @starsportsindia best boys
4,@sureshjumani @mansilukka
4,happy holi pc @rohanshrestha
4,happy birthday shwetdi big ya @earthangel
4,@writish #sureshnair @drkumarvishwas @soulfulsachin @jigarsaraiya @sachinjigarlive @officialamitabh @maddockfilms @bakemycakefilms @jiostudios @jiocinema @netflixindia @zeemusiccompany
4,kal kare aaj kar aaj kare ab sabka ek hi sawaal #dasvi ka trailer aayega kab#dasvitrailer rd march@yamigautam @nimratofficial #manurishichadha @tusharjalota #dineshvijan @shobhnayadava @leyzellsandeep
4,@mayurpuri hahaha
4,@sunnymalik
4,@filmykiida thank docsaab
4,@rajnishjc @srbachchan does
4,@missmalini @chotumissmuffet
4,@tasnimaktastic @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota hope so
4,@chennaiyinfc @navinharidoss @saranshjain best boys
4,@nikkhiladvani @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota thanks lot buddy
4,@abj @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota
4,@brahmatmajay @jiostudios
4,@justmejaz @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota thank jaz
4,@dhoopashwini @writish
4,@gauravvkchawla @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota bikeman
4,@arjunchugani thank littleone
4,@akshayerathi @gautambthakker hahaha
4,@sujoyg
4,@sidkannan @yamigautam @nimratofficial @tusharjalota @abjrfans @yamifanclub @yamiloverr @yamiperfect @yamigautamfc @theyamigautam @yamigautamworld
4,@tutejajoginder @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota @shobhnayadava @leyzellsandeep @writish @drkumarvishwas
4,@beejalbhatt @srbachchan
4,@gautambthakker netflix
4,@vajir
4,@naikravinaik @rohanbhave
4,@nitishmurthy
4,@shwetavyas @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota
4,@srbachchan
4,@devendrapai @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota
4,@rohanbhave @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota @netflixfilm
4,@ruthashab
4,@vikramix @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota
4,@abhifcindo
4,@ramkamal @netflixindia @jiocinema
4,@rajbansal
4,@buntywalia @jiocinema @netflixindia @yamigautam @nimratofficial @tusharjalota
4,@somraje
4,@akshayerathi
4,#dasvi @shobhnayadava @leyzellsandeep @writish #sureshnair @drkumarvishwas @soulfulsachin @jigarsaraiya @sachinjigarlive @officialamitabh @maddockfilms @jiostudios @bakemycakefilms
4,one student another dasvi ke exams ke liye dher saari best wishes#dasvi streaming th april @jiocinema amp @netflixindia @yamigautam @nimratofficial #manurishichadha @tusharjalota #dineshvijan
4,@maddockfilms @netflixindia @jiocinema @jiostudios @netflixindia @jiocinema @jiostudios @maddockfilms ho gaya tum sab ka ab #dasvi ki tayyari kare
4,@mitenlapsiya @srbachchan
4,cant wait @srbachchan @ajaydevgn all best #runwayonapril
4,@krishnapatel
4,@isabellchen @abj never ill wear bulls jersey never anything celtics
4,@vivekranjit @srbachchan thank much credit due @rgvzoomin
4,@iamasr hey man loved bio whatever are good one so true too truly are
4,congratulations team india well done #indvpak #bluetigresses
4,@bstandblues
4,@yamigautam thanks
4,@realpreityzinta happy anniversary guys
4,@thedeol @vikrantmassey @sanyamalhotra @iamshankerraman congratulations bob @thedeol @vikrantmassey @sanyamalhotra @iamshankerraman #lovehostel
4,#mahashivratri
4,great finalcongratulations @dabangdelhikc winning @prokabaddi season commiserations @patnapirates competitive kabaddi season ever #indiakakhel
4,#increasethepeace
4,cool best team @duttsanjay @tandonraveena @realnidhidutta
4,@goldiebehl @applausesocial well done golden chuck @goldiebehl @rohansippy
4,@pbnrg
4,mamdus jalebi dadis laadpyaar bittus chirping ali chachas words wisdom years passed still fresh mind #yearsofdelhi
4,@kamaalrkhan chaliyeaap bhi koshish kijiye asha karte hain ki sangharsh aap safal hon
4,@kamaalrkhan prayaas karenge aapne banai thi na deshdrohi
4,another incredible movie coming malayalam film industrygood luck @ttovino @keerthyofficial entire cast crew #vaashi #tovinothomas #keerthyofficial #malayalam
4,@nitishmurthy @srbachchan @bachchanjrfc @earthangel love it thanks lot
4,@rohangava
4,rest golden glory bhappi da thank music
4,yes come on @chelseafc #championsoftheworld
4,@gautambthakker congratulations
4,@sujoyg
4,@sujoyg udipi
4,@nitishmurthy @bachchanjrfc @srbachchan rembrandt could approved umrao jaan one
4,yami ji looks awesome best @yamigautam @ronniescrewvala @nehadhupia
4,@justbored yes immense pride
4,matchday come boys @chennaiyinfc #cfcfcg
4,best @sidpmalhotra entire team
4,@akshayerathi @srbachchan
4,baap #jhund #jhundteaser @srbachchan youtubeglmezopq
4,today lost greatest timewe left heartbroken speechless irreplaceable loss rest glory lata ji thank blessing us voice talent compassion privileged lived times great lata mangeshkar
4,@harbhajansingh thank bhajji lots love
4,@sunnymalik thank sunny
4,@tasnimaktastic @bachchanjrfc
4,@neilnmukesh thank neilu
4,@mikasingh mika paaji thank you
4,@abj
4,@fuadomar thank fuad
4,@mmalhotraworld @manishmalhotra thank
4,@ruthashab @bachchanjrfc youll always best
4,@bajpayeemanoj bhaiyaji thank you
4,@fifipewz amazing love it thank fifi
4,@akshayerathi thank much buddy
4,@jejefanai thank jeje
4,@ruthashab @bachchanjrfc
4,@oqspot thank omar
4,@justmejaz thank jaz
4,@anandpandit thank anand bhai
4,@mipaltan always thank you
4,@amulmohan thank blue brother
4,@n thank captain
4,@vajir thank vajir
4,@chelseaindia @chelseafc @plforindia @threeuk thank
4,@saritatanwar do thank estee
4,@anewradha thank anu
4,@sophiechoudry @amitaishgang thank dear
4,@plforindia @amitaishgang @chelseafc thank you
4,@geneliad thank vahini
4,@filmfare @amitaishgang thank
4,@maliniagarwal @amitaishgang thank you
4,@divyadutta yes too thank you
4,@riteishd love lil bro thank you
4,@harneetsin thank harneet
4,@ruthashab
4,@nayangotecha thank nayan
4,@sidkannan @abhifcindo @nehakannan @bachchanjrfc @abhishekbfc @weloveabhishek @jrbachchanfc @abhishekbfc @jrbachchanfan @surajsh @trabhishekfan @jrbachchanfans thanks sid
4,@sanjaypatodiya @beejalbhatt @teamsrbachchan @janijasmine @ashokmistry @amitagrawl thank much
4,@shahidkapoor thank much brotherman big love
4,@upalakbr thank much upala
4,@nimratofficial @bachchanjrfc much love laddoos
4,@nikifyinglife thank dear
4,@vrushalishet thank vrushali
4,@shwetavyas thank shweta
4,@umeshkshukla thank bapu
4,@sunielvshetty love anna
4,@ajaydevgn love aj thank you
4,@bstandblues @chennaiyinfc
4,@imangadbedi @srbachchan thank brother today birthday happy birthday brotherman big love you
4,@chennaiyinfc nandri
4,@authackeray thank adi lots love
4,@pritishnandy thank pritish uncle
4,@mayurpuri @udaychopra pinch thank buddy
4,@chotumissmuffet thank chotu
4,@kirankotrial well take one soon thank you
4,@karanveermehra kvm
4,@ramkamal @sarbanitweets thank guys
4,@sujoyg yay udipi rules
4,@kunalkohli thank kunnu
4,@nitishmurthy @srbachchan @bachchanjrfc @earthangel thank nitish
4,@tasnimaktastic
4,@rajbansal thank raj ji
4,@somraje thank you
4,@suhelseth thank you
4,@dontbeahaggu hey hey hey my belt game way strong
4,looking awesome cant wait big ya fam @rohansippy @goldiebehl #shradhabehlsingh
4,@kapoorkkunal @isro @amerch also want
4,matchday come boys @chennaiyinfc #scebcfc
4,@johngregory @chennaiyinfc @bstandblues @supermachans @indsuperleague
4,@devendrapai happy birthday man safe healthy happy day big love #abcrew
4,@pbnrg
4,@nitishmurthy @gayatreebg happy birthday @gayatreebg health wealth happiness lots love #abcrew
4,@nitishmurthy @devendrapai
4,@pbnrg
4,@nitishmurthy
4,@pbnrg
4,@akshayerathi
4,buddy thank compliment gotta tell is never stop believing@milinddeora @brutindia
4,@pbnrg
4,@sujoyg thats fine kindly explain kurta
